#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   1.333    -0.643  0.046  0.000  0.132  0.014  0.000  0.000  0.014  0.000  0.002  0.208
   1.344    -0.628  0.046  0.000  0.132  0.014  0.000  0.000  0.014  0.000  0.002  0.206
   1.354    -0.614  0.044  0.000  0.130  0.012  0.000  0.000  0.014  0.000  0.002  0.204
   1.365    -0.601  0.044  0.000  0.130  0.012  0.000  0.000  0.016  0.000  0.000  0.202
   1.375    -0.588  0.042  0.000  0.130  0.012  0.000  0.000  0.016  0.000  0.000  0.200
   1.385    -0.576  0.042  0.000  0.128  0.010  0.000  0.000  0.016  0.000  0.000  0.198
   1.396    -0.565  0.040  0.000  0.128  0.010  0.000  0.000  0.016  0.000  0.000  0.194
   1.406    -0.555  0.040  0.000  0.128  0.010  0.000  0.000  0.016  0.000  0.000  0.192
   1.416    -0.545  0.038  0.000  0.126  0.008  0.000  0.000  0.016  0.000  0.000  0.190
   1.427    -0.536  0.038  0.000  0.126  0.008  0.000  0.000  0.016  0.000  0.000  0.188
   1.437    -0.527  0.036  0.000  0.126  0.008  0.000  0.000  0.016  0.000  0.000  0.186
   1.447    -0.520  0.036  0.000  0.124  0.006  0.000  0.000  0.016  0.000  0.000  0.184
   1.458    -0.512  0.034  0.000  0.124  0.006  0.000  0.000  0.016  0.000  0.000  0.182
   1.468    -0.506  0.034  0.000  0.122  0.006  0.000  0.000  0.016  0.000  0.000  0.180
   1.478    -0.499  0.032  0.000  0.122  0.006  0.000  0.000  0.016  0.000  0.000  0.178
   1.489    -0.494  0.032  0.000  0.122  0.004  0.000  0.000  0.018  0.000  0.000  0.176
   1.499    -0.489  0.032  0.000  0.120  0.004  0.000  0.000  0.018  0.000  0.000  0.174
   1.509    -0.484  0.030  0.000  0.120  0.004  0.000  0.000  0.018  0.000  0.000  0.172
   1.520    -0.480  0.030  0.000  0.118  0.004  0.000  0.000  0.018  0.000  0.000  0.170
   1.530    -0.477  0.028  0.000  0.118  0.002  0.000  0.000  0.018  0.000  0.000  0.168
   1.540    -0.474  0.028  0.000  0.118  0.002  0.000  0.000  0.018  0.000  0.000  0.166
   1.551    -0.471  0.028  0.000  0.116  0.002  0.000  0.000  0.018  0.000  0.000  0.164
   1.561    -0.469  0.028  0.000  0.116  0.002  0.000  0.000  0.018  0.000  0.000  0.162
   1.572    -0.467  0.026  0.000  0.114  0.002  0.000  0.000  0.018  0.000  0.000  0.160
   1.582    -0.466  0.026  0.000  0.114  0.002  0.000  0.000  0.018  0.000  0.000  0.160
   1.592    -0.465  0.026  0.000  0.112  0.002  0.000  0.000  0.018  0.000  0.000  0.158
   1.603    -0.464  0.026  0.000  0.112  0.000  0.000  0.000  0.018  0.000  0.000  0.156
   1.613    -0.464  0.024  0.000  0.110  0.000  0.000  0.000  0.018  0.000  0.000  0.154
   1.623    -0.464  0.024  0.000  0.110  0.000  0.000  0.000  0.018  0.000  0.000  0.152
   1.634    -0.464  0.024  0.000  0.108  0.000  0.000  0.000  0.018  0.000  0.000  0.152
   1.644    -0.465  0.024  0.000  0.106  0.000  0.000  0.000  0.018  0.000  0.000  0.150
   1.654    -0.466  0.024  0.000  0.106  0.000  0.000  0.000  0.018  0.000  0.000  0.148
   1.665    -0.467  0.024  0.000  0.104  0.000  0.000  0.000  0.018  0.000  0.000  0.146
   1.675    -0.468  0.024  0.000  0.102  0.000  0.000  0.000  0.018  0.000  0.000  0.146
   1.685    -0.470  0.022  0.000  0.102  0.000  0.000  0.000  0.018  0.000  0.000  0.144
   1.696    -0.472  0.022  0.000  0.100  0.000  0.000  0.000  0.020  0.000  0.000  0.142
   1.706    -0.474  0.022  0.000  0.098  0.000  0.000  0.000  0.020  0.000  0.000  0.140
   1.716    -0.476  0.022  0.000  0.098  0.000  0.000  0.000  0.020  0.000  0.000  0.140
   1.727    -0.479  0.022  0.000  0.096  0.000  0.000  0.000  0.020  0.000  0.000  0.138
   1.737    -0.482  0.024  0.000  0.094  0.000  0.000  0.000  0.020  0.000  0.000  0.136
   1.748    -0.485  0.024  0.000  0.092  0.000  0.000  0.000  0.020  0.000  0.000  0.136
   1.758    -0.488  0.024  0.000  0.090  0.000  0.000  0.000  0.020  0.000  0.000  0.134
   1.768    -0.492  0.024  0.000  0.088  0.000  0.000  0.000  0.020  0.000  0.000  0.132
   1.779    -0.495  0.024  0.000  0.086  0.000  0.000  0.000  0.020  0.000  0.000  0.132
   1.789    -0.499  0.024  0.000  0.086  0.000  0.000  0.000  0.020  0.000  0.000  0.130
   1.799    -0.503  0.024  0.000  0.084  0.000  0.000  0.000  0.020  0.000  0.000  0.130
   1.810    -0.507  0.026  0.000  0.082  0.000  0.000  0.000  0.020  0.000  0.000  0.128
   1.820    -0.511  0.026  0.000  0.080  0.000  0.000  0.000  0.020  0.000  0.000  0.127
   1.830    -0.515  0.026  0.000  0.078  0.000  0.000  0.000  0.020  0.000  0.000  0.126
   1.841    -0.519  0.028  0.000  0.076  0.000  0.000  0.000  0.020  0.000  0.000  0.126
   1.851    -0.522  0.028  0.000  0.076  0.000  0.000  0.000  0.020  0.000  0.000  0.124
   1.861    -0.526  0.028  0.000  0.074  0.000  0.000  0.000  0.020  0.000  0.000  0.124
   1.872    -0.529  0.028  0.000  0.072  0.000  0.000  0.000  0.022  0.000  0.000  0.124
   1.882    -0.531  0.030  0.000  0.072  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.892    -0.533  0.030  0.000  0.072  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.903    -0.534  0.030  0.000  0.070  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.913    -0.534  0.030  0.000  0.070  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.913    -0.534  0.030  0.000  0.070  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.918    -0.534  0.030  0.000  0.070  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.923    -0.532  0.030  0.000  0.072  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.929    -0.530  0.030  0.000  0.072  0.000  0.000  0.000  0.022  0.000  0.000  0.122
   1.934    -0.527  0.028  0.000  0.074  0.000  0.000  0.000  0.022  0.000  0.000  0.124
   1.939    -0.523  0.028  0.000  0.074  0.000  0.000  0.000  0.020  0.000  0.000  0.124
   1.944    -0.519  0.028  0.000  0.076  0.000  0.000  0.000  0.020  0.000  0.000  0.126
   1.949    -0.515  0.026  0.000  0.078  0.000  0.000  0.000  0.020  0.000  0.000  0.126
   1.955    -0.510  0.026  0.000  0.080  0.000  0.000  0.000  0.020  0.000  0.000  0.128
   1.960    -0.505  0.026  0.000  0.082  0.000  0.000  0.000  0.020  0.000  0.000  0.128
   1.965    -0.501  0.024  0.000  0.084  0.000  0.000  0.000  0.020  0.000  0.000  0.130
   1.970    -0.496  0.024  0.000  0.086  0.000  0.000  0.000  0.020  0.000  0.000  0.132
   1.975    -0.492  0.024  0.000  0.088  0.000  0.000  0.000  0.020  0.000  0.000  0.132
   1.980    -0.488  0.024  0.000  0.090  0.000  0.000  0.000  0.020  0.000  0.000  0.134
   1.986    -0.484  0.024  0.000  0.092  0.000  0.000  0.000  0.020  0.000  0.000  0.136
   1.991    -0.481  0.022  0.000  0.094  0.000  0.000  0.000  0.020  0.000  0.000  0.138
   1.996    -0.477  0.022  0.000  0.096  0.000  0.000  0.000  0.020  0.000  0.000  0.138
   2.001    -0.474  0.022  0.000  0.098  0.000  0.000  0.000  0.020  0.000  0.000  0.140
   2.006    -0.472  0.022  0.000  0.100  0.000  0.000  0.000  0.020  0.000  0.000  0.142
   2.011    -0.469  0.022  0.000  0.102  0.000  0.000  0.000  0.018  0.000  0.000  0.144
   2.017    -0.467  0.022  0.000  0.104  0.000  0.000  0.000  0.018  0.000  0.000  0.146
   2.022    -0.465  0.022  0.000  0.106  0.000  0.000  0.000  0.018  0.000  0.000  0.146
   2.027    -0.464  0.024  0.000  0.106  0.000  0.000  0.000  0.018  0.000  0.000  0.148
   2.032    -0.463  0.024  0.000  0.108  0.000  0.000  0.000  0.018  0.000  0.000  0.150
   2.037    -0.462  0.024  0.000  0.110  0.000  0.000  0.000  0.018  0.000  0.000  0.152
   2.043    -0.462  0.024  0.000  0.110  0.000  0.000  0.000  0.018  0.000  0.000  0.154
   2.048    -0.461  0.024  0.000  0.112  0.000  0.000  0.000  0.018  0.000  0.000  0.156
   2.053    -0.462  0.024  0.000  0.114  0.000  0.000  0.000  0.018  0.000  0.000  0.158
   2.058    -0.463  0.026  0.000  0.114  0.000  0.000  0.000  0.018  0.000  0.000  0.160
   2.063    -0.464  0.026  0.000  0.116  0.000  0.000  0.000  0.018  0.000  0.000  0.162
   2.068    -0.465  0.026  0.000  0.118  0.002  0.000  0.000  0.018  0.000  0.000  0.162
   2.074    -0.467  0.026  0.000  0.118  0.002  0.000  0.000  0.018  0.000  0.000  0.164
   2.079    -0.470  0.028  0.000  0.120  0.002  0.000  0.000  0.018  0.000  0.000  0.166
   2.084    -0.473  0.028  0.000  0.120  0.002  0.000  0.000  0.018  0.000  0.000  0.168
   2.089    -0.477  0.028  0.000  0.122  0.002  0.000  0.000  0.018  0.000  0.000  0.170
   2.094    -0.481  0.030  0.000  0.124  0.002  0.000  0.000  0.016  0.000  0.000  0.172
   2.099    -0.486  0.030  0.002  0.124  0.002  0.000  0.000  0.016  0.000  0.000  0.174
   2.105    -0.491  0.030  0.002  0.126  0.002  0.000  0.000  0.016  0.000  0.000  0.178
   2.110    -0.497  0.032  0.002  0.126  0.002  0.000  0.000  0.016  0.000  0.000  0.180
   2.115    -0.503  0.032  0.002  0.128  0.004  0.000  0.000  0.016  0.000  0.000  0.182
   2.120    -0.510  0.032  0.002  0.128  0.004  0.000  0.000  0.016  0.000  0.000  0.184
   2.125    -0.518  0.034  0.002  0.130  0.004  0.000  0.000  0.016  0.000  0.000  0.186
   2.131    -0.526  0.034  0.002  0.130  0.004  0.000  0.000  0.016  0.000  0.000  0.188
   2.136    -0.535  0.036  0.002  0.132  0.004  0.000  0.000  0.016  0.000  0.000  0.190
   2.141    -0.545  0.036  0.002  0.132  0.004  0.000  0.000  0.016  0.000  0.000  0.192
   2.146    -0.555  0.036  0.002  0.134  0.006  0.000  0.000  0.014  0.000  0.000  0.194
   2.151    -0.566  0.038  0.004  0.134  0.006  0.000  0.000  0.014  0.000  0.000  0.196
   2.156    -0.578  0.038  0.004  0.136  0.006  0.000  0.000  0.014  0.000  0.000  0.200
   2.162    -0.591  0.040  0.004  0.136  0.006  0.000  0.000  0.014  0.000  0.000  0.202
   2.167    -0.604  0.040  0.004  0.138  0.006  0.000  0.000  0.014  0.000  0.000  0.204
   2.172    -0.618  0.042  0.004  0.138  0.006  0.000  0.000  0.014  0.000  0.002  0.206
   2.177    -0.632  0.042  0.004  0.140  0.006  0.000  0.000  0.014  0.000  0.002  0.208
   2.182    -0.647  0.043  0.006  0.140  0.008  0.000  0.000  0.012  0.000  0.002  0.210
   2.187    -0.663  0.044  0.006  0.142  0.008  0.000  0.000  0.012  0.000  0.002  0.212
   2.193    -0.679  0.044  0.006  0.142  0.008  0.000  0.000  0.012  0.000  0.002  0.216
   2.198    -0.697  0.046  0.006  0.144  0.008  0.002  0.000  0.012  0.000  0.002  0.218
   2.203    -0.714  0.046  0.006  0.144  0.008  0.002  0.000  0.012  0.000  0.002  0.220
   2.208    -0.733  0.048  0.006  0.146  0.008  0.002  0.000  0.012  0.000  0.002  0.222
   2.213    -0.752  0.048  0.006  0.146  0.008  0.002  0.000  0.012  0.000  0.002  0.224
   2.218    -0.771  0.049  0.008  0.148  0.008  0.002  0.000  0.012  0.000  0.002  0.226
   2.224    -0.791  0.050  0.008  0.148  0.008  0.002  0.000  0.010  0.000  0.002  0.228
   2.229    -0.812  0.050  0.008  0.150  0.008  0.002  0.000  0.010  0.000  0.002  0.230
   2.234    -0.833  0.052  0.008  0.152  0.010  0.002  0.000  0.010  0.000  0.002  0.234
   2.239    -0.854  0.052  0.008  0.152  0.010  0.002  0.000  0.010  0.000  0.002  0.236
   2.244    -0.876  0.054  0.008  0.154  0.010  0.002  0.000  0.010  0.000  0.002  0.238
   2.250    -0.899  0.054  0.008  0.154  0.010  0.002  0.000  0.010  0.000  0.002  0.240
   2.255    -0.921  0.054  0.010  0.156  0.010  0.002  0.000  0.010  0.000  0.002  0.242
   2.260    -0.945  0.056  0.010  0.158  0.010  0.002  0.000  0.010  0.000  0.002  0.244
   2.265    -0.968  0.056  0.010  0.160  0.010  0.002  0.000  0.008  0.000  0.002  0.246
   2.270    -0.992  0.058  0.010  0.160  0.010  0.002  0.000  0.008  0.000  0.002  0.250
   2.275    -1.015  0.058  0.010  0.162  0.010  0.002  0.000  0.008  0.000  0.002  0.252
   2.281    -1.040  0.060  0.010  0.164  0.010  0.002  0.000  0.008  0.000  0.002  0.254
   2.286    -1.064  0.060  0.010  0.166  0.010  0.002  0.000  0.008  0.000  0.002  0.256
   2.291    -1.088  0.062  0.010  0.168  0.010  0.002  0.000  0.008  0.000  0.002  0.260
   2.296    -1.113  0.062  0.010  0.170  0.010  0.002  0.000  0.008  0.000  0.002  0.262
   2.301    -1.137  0.064  0.010  0.172  0.010  0.002  0.000  0.008  0.000  0.002  0.264
   2.306    -1.161  0.064  0.010  0.174  0.008  0.002  0.000  0.008  0.000  0.002  0.268
   2.312    -1.186  0.066  0.010  0.176  0.008  0.002  0.000  0.008  0.000  0.002  0.270
   2.317    -1.210  0.066  0.010  0.178  0.008  0.002  0.000  0.006  0.000  0.002  0.274
   2.322    -1.234  0.068  0.010  0.182  0.008  0.002  0.000  0.006  0.000  0.002  0.276
   2.327    -1.257  0.068  0.010  0.184  0.008  0.002  0.000  0.006  0.000  0.002  0.280
   2.332    -1.281  0.070  0.010  0.188  0.008  0.002  0.000  0.006  0.000  0.002  0.284
   2.338    -1.304  0.072  0.008  0.190  0.008  0.002  0.000  0.006  0.000  0.002  0.288
   2.343    -1.326  0.072  0.008  0.194  0.006  0.000  0.000  0.006  0.000  0.002  0.292
   2.348    -1.348  0.074  0.008  0.198  0.006  0.000  0.000  0.006  0.000  0.000  0.295
   2.353    -1.369  0.076  0.008  0.202  0.006  0.000  0.000  0.006  0.000  0.000  0.300
   2.358    -1.390  0.078  0.008  0.206  0.006  0.000  0.000  0.006  0.000  0.000  0.304
   2.363    -1.410  0.078  0.006  0.210  0.006  0.000  0.000  0.006  0.000  0.000  0.308
   2.369    -1.428  0.080  0.006  0.214  0.004  0.000  0.000  0.006  0.000  0.000  0.312
   2.374    -1.446  0.082  0.006  0.218  0.004  0.000  0.000  0.006  0.000  0.000  0.318
   2.379    -1.462  0.084  0.004  0.224  0.004  0.000  0.000  0.006  0.000  0.000  0.322
   2.384    -1.477  0.086  0.004  0.228  0.002  0.000  0.000  0.006  0.000  0.000  0.326
   2.389    -1.491  0.088  0.004  0.232  0.002  0.000  0.000  0.006  0.000  0.000  0.332
   2.394    -1.503  0.088  0.002  0.236  0.002  0.000  0.000  0.006  0.000  0.000  0.336
   2.400    -1.513  0.090  0.002  0.240  0.002  0.000  0.000  0.006  0.000  0.000  0.340
   2.405    -1.521  0.092  0.002  0.244  0.000  0.000  0.000  0.006  0.000  0.000  0.342
   2.410    -1.528  0.092  0.000  0.246  0.000  0.000  0.000  0.006  0.000  0.000  0.346
   2.415    -1.532  0.094  0.000  0.248  0.000  0.000  0.000  0.006  0.000  0.000  0.348
   2.420    -1.535  0.094  0.000  0.250  0.000  0.000  0.000  0.006  0.000  0.000  0.350
   2.426    -1.536  0.094  0.000  0.250  0.000  0.000  0.000  0.006  0.000  0.000  0.350
#Band-index   20
   2.426     2.124  0.000  0.056  0.000  0.056  0.004  0.022  0.000  0.022  0.004  0.164
   2.420     2.125  0.000  0.056  0.000  0.056  0.004  0.022  0.000  0.022  0.004  0.164
   2.415     2.127  0.000  0.056  0.000  0.056  0.004  0.020  0.000  0.022  0.004  0.164
   2.410     2.130  0.000  0.054  0.000  0.058  0.004  0.020  0.000  0.022  0.004  0.164
   2.405     2.134  0.000  0.054  0.000  0.058  0.004  0.020  0.000  0.022  0.004  0.164
   2.400     2.139  0.000  0.054  0.000  0.058  0.004  0.020  0.000  0.022  0.004  0.164
   2.394     2.145  0.000  0.054  0.000  0.058  0.004  0.020  0.000  0.022  0.004  0.164
   2.389     2.153  0.000  0.052  0.000  0.058  0.004  0.020  0.000  0.022  0.006  0.164
   2.384     2.161  0.002  0.052  0.000  0.058  0.004  0.020  0.000  0.022  0.006  0.164
   2.379     2.171  0.002  0.052  0.000  0.060  0.004  0.020  0.000  0.022  0.006  0.164
   2.374     2.181  0.002  0.050  0.000  0.060  0.004  0.020  0.000  0.024  0.006  0.164
   2.369     2.193  0.002  0.050  0.000  0.060  0.004  0.018  0.000  0.024  0.006  0.164
   2.363     2.205  0.002  0.050  0.000  0.060  0.004  0.018  0.000  0.024  0.006  0.164
   2.358     2.218  0.004  0.050  0.000  0.060  0.004  0.018  0.000  0.024  0.006  0.164
   2.353     2.232  0.004  0.048  0.000  0.060  0.004  0.018  0.000  0.024  0.006  0.166
   2.348     2.247  0.004  0.048  0.000  0.060  0.004  0.018  0.000  0.024  0.006  0.166
   2.343     2.262  0.004  0.046  0.000  0.062  0.004  0.018  0.000  0.024  0.006  0.166
   2.338     2.278  0.006  0.046  0.000  0.062  0.004  0.018  0.000  0.024  0.006  0.166
   2.332     2.295  0.006  0.046  0.000  0.062  0.004  0.018  0.000  0.024  0.006  0.166
   2.327     2.312  0.008  0.044  0.000  0.062  0.004  0.016  0.000  0.024  0.006  0.168
   2.322     2.329  0.008  0.044  0.000  0.064  0.004  0.016  0.000  0.024  0.006  0.168
   2.317     2.347  0.009  0.042  0.000  0.064  0.004  0.016  0.000  0.024  0.006  0.168
   2.312     2.365  0.010  0.042  0.000  0.064  0.004  0.016  0.000  0.024  0.008  0.170
   2.306     2.383  0.011  0.042  0.000  0.066  0.004  0.016  0.000  0.024  0.008  0.170
   2.301     2.401  0.012  0.040  0.000  0.066  0.004  0.016  0.000  0.024  0.008  0.171
   2.296     2.419  0.014  0.040  0.000  0.068  0.004  0.016  0.000  0.024  0.008  0.172
   2.291     2.434  0.361  0.000  0.008  0.000  0.000  0.000  0.006  0.000  0.000  0.377
   2.286     2.434  0.360  0.000  0.008  0.000  0.000  0.000  0.006  0.000  0.000  0.376
   2.281     2.435  0.358  0.000  0.008  0.000  0.000  0.000  0.006  0.000  0.000  0.374
   2.275     2.435  0.358  0.000  0.008  0.000  0.000  0.000  0.006  0.000  0.000  0.372
   2.270     2.435  0.356  0.000  0.008  0.000  0.000  0.000  0.006  0.000  0.000  0.370
   2.265     2.435  0.354  0.000  0.006  0.000  0.000  0.000  0.004  0.000  0.000  0.368
   2.260     2.436  0.354  0.000  0.006  0.000  0.000  0.000  0.004  0.000  0.000  0.366
   2.255     2.436  0.352  0.000  0.006  0.000  0.000  0.000  0.004  0.000  0.000  0.364
   2.250     2.436  0.350  0.000  0.006  0.000  0.002  0.000  0.004  0.000  0.000  0.362
   2.244     2.436  0.349  0.000  0.006  0.000  0.002  0.000  0.004  0.000  0.000  0.360
   2.239     2.435  0.348  0.000  0.006  0.000  0.002  0.000  0.004  0.000  0.000  0.358
   2.234     2.435  0.346  0.000  0.004  0.000  0.002  0.000  0.004  0.000  0.000  0.356
   2.229     2.434  0.344  0.000  0.004  0.000  0.002  0.000  0.004  0.000  0.000  0.354
   2.224     2.432  0.342  0.000  0.004  0.000  0.002  0.000  0.002  0.000  0.000  0.352
   2.218     2.430  0.340  0.000  0.004  0.000  0.002  0.000  0.002  0.000  0.000  0.350
   2.213     2.428  0.338  0.000  0.004  0.000  0.002  0.000  0.002  0.000  0.000  0.346
   2.208     2.425  0.336  0.000  0.004  0.000  0.002  0.000  0.002  0.000  0.000  0.344
   2.203     2.421  0.334  0.000  0.002  0.000  0.002  0.000  0.002  0.000  0.000  0.342
   2.198     2.417  0.332  0.000  0.002  0.000  0.002  0.000  0.002  0.000  0.000  0.340
   2.193     2.411  0.330  0.000  0.002  0.000  0.002  0.000  0.002  0.000  0.000  0.336
   2.187     2.405  0.327  0.000  0.002  0.000  0.002  0.000  0.002  0.000  0.000  0.334
   2.182     2.398  0.324  0.000  0.002  0.000  0.002  0.000  0.002  0.000  0.000  0.330
   2.177     2.390  0.322  0.002  0.002  0.000  0.002  0.000  0.002  0.000  0.000  0.328
   2.172     2.381  0.318  0.002  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.325
   2.167     2.370  0.316  0.002  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.322
   2.162     2.359  0.312  0.002  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.318
   2.156     2.346  0.310  0.002  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.316
   2.151     2.333  0.306  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.312
   2.146     2.317  0.302  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.309
   2.141     2.301  0.300  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.306
   2.136     2.283  0.296  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.302
   2.131     2.264  0.292  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.298
   2.125     2.244  0.289  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.296
   2.120     2.222  0.286  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.292
   2.115     2.199  0.282  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.288
   2.110     2.174  0.278  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.286
   2.105     2.148  0.274  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.282
   2.099     2.121  0.272  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.279
   2.094     2.092  0.268  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.276
   2.089     2.063  0.264  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.272
   2.084     2.031  0.262  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.270
   2.079     1.999  0.258  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.267
   2.074     1.966  0.256  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.264
   2.068     1.931  0.252  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.262
   2.063     1.895  0.250  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.260
   2.058     1.859  0.246  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.256
   2.053     1.821  0.244  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.254
   2.048     1.782  0.242  0.004  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.252
   2.043     1.743  0.240  0.004  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.250
   2.037     1.703  0.238  0.004  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.248
   2.032     1.662  0.236  0.004  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.246
   2.027     1.621  0.234  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.246
   2.022     1.579  0.232  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.244
   2.017     1.537  0.232  0.002  0.002  0.004  0.000  0.000  0.000  0.000  0.000  0.244
   2.011     1.494  0.230  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.242
   2.006     1.452  0.228  0.002  0.004  0.004  0.000  0.000  0.002  0.000  0.000  0.242
   2.001     1.409  0.228  0.002  0.004  0.004  0.000  0.000  0.002  0.000  0.000  0.240
   1.996     1.367  0.228  0.002  0.004  0.004  0.000  0.000  0.002  0.000  0.000  0.240
   1.991     1.325  0.228  0.002  0.006  0.002  0.000  0.000  0.002  0.000  0.000  0.240
   1.986     1.284  0.226  0.002  0.006  0.002  0.000  0.000  0.002  0.000  0.000  0.240
   1.980     1.244  0.226  0.002  0.006  0.002  0.000  0.000  0.002  0.000  0.000  0.240
   1.975     1.205  0.228  0.002  0.006  0.002  0.000  0.000  0.002  0.000  0.000  0.240
   1.970     1.167  0.228  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.240
   1.965     1.131  0.228  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.242
   1.960     1.097  0.228  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.242
   1.955     1.065  0.229  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.242
   1.949     1.036  0.230  0.000  0.010  0.002  0.000  0.000  0.002  0.000  0.000  0.244
   1.944     1.010  0.230  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.244
   1.939     0.987  0.232  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.246
   1.934     0.967  0.232  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.246
   1.929     0.952  0.232  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.246
   1.923     0.941  0.234  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.248
   1.918     0.934  0.234  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.248
   1.913     0.932  0.234  0.000  0.011  0.000  0.000  0.000  0.002  0.000  0.000  0.248
   1.913     0.932  0.234  0.000  0.011  0.000  0.000  0.000  0.002  0.000  0.000  0.248
   1.903     0.933  0.234  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.248
   1.892     0.938  0.234  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.248
   1.882     0.947  0.234  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.247
   1.872     0.959  0.232  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.246
   1.861     0.973  0.232  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.246
   1.851     0.991  0.232  0.000  0.010  0.000  0.000  0.000  0.002  0.000  0.000  0.246
   1.841     1.011  0.230  0.000  0.010  0.002  0.000  0.000  0.002  0.000  0.000  0.244
   1.830     1.034  0.230  0.000  0.010  0.002  0.000  0.000  0.002  0.000  0.000  0.244
   1.820     1.059  0.230  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.243
   1.810     1.086  0.228  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.242
   1.799     1.115  0.228  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.242
   1.789     1.145  0.228  0.000  0.008  0.002  0.000  0.000  0.002  0.000  0.000  0.242
   1.779     1.177  0.228  0.000  0.006  0.004  0.000  0.000  0.002  0.000  0.000  0.240
   1.768     1.210  0.227  0.000  0.006  0.004  0.000  0.000  0.002  0.000  0.000  0.240
   1.758     1.244  0.226  0.000  0.006  0.004  0.000  0.000  0.002  0.000  0.002  0.240
   1.748     1.278  0.226  0.000  0.006  0.004  0.000  0.000  0.002  0.000  0.002  0.240
   1.737     1.313  0.228  0.000  0.006  0.004  0.000  0.000  0.002  0.000  0.002  0.240
   1.727     1.349  0.228  0.000  0.004  0.004  0.000  0.000  0.002  0.002  0.002  0.240
   1.716     1.384  0.228  0.000  0.004  0.006  0.000  0.000  0.002  0.002  0.002  0.240
   1.706     1.420  0.228  0.000  0.004  0.006  0.000  0.000  0.002  0.002  0.002  0.242
   1.696     1.456  0.230  0.000  0.004  0.006  0.000  0.000  0.000  0.002  0.002  0.242
   1.685     1.492  0.230  0.000  0.004  0.006  0.000  0.000  0.000  0.002  0.002  0.242
   1.675     1.527  0.232  0.000  0.003  0.006  0.000  0.000  0.000  0.002  0.002  0.244
