#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   0.835     1.808  0.028  0.002  0.152  0.002  0.000  0.000  0.000  0.002  0.010  0.195
   0.843     1.805  0.028  0.002  0.152  0.002  0.000  0.000  0.000  0.002  0.010  0.194
   0.852     1.802  0.028  0.002  0.152  0.002  0.000  0.000  0.000  0.002  0.010  0.194
   0.861     1.800  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.011  0.194
   0.870     1.798  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.011  0.194
   0.879     1.797  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.012  0.194
   0.888     1.797  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.012  0.194
   0.888     1.797  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.012  0.194
   0.899     1.797  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.012  0.194
   0.909     1.797  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.012  0.193
   0.919     1.798  0.028  0.000  0.152  0.002  0.000  0.000  0.000  0.002  0.012  0.193
   0.930     1.798  0.028  0.000  0.151  0.002  0.000  0.000  0.000  0.002  0.012  0.192
   0.940     1.799  0.028  0.000  0.150  0.002  0.000  0.000  0.000  0.002  0.012  0.192
   0.950     1.800  0.028  0.000  0.150  0.002  0.000  0.000  0.000  0.002  0.012  0.192
   0.961     1.802  0.028  0.000  0.148  0.002  0.000  0.000  0.000  0.002  0.012  0.190
   0.971     1.803  0.028  0.000  0.148  0.002  0.000  0.000  0.000  0.002  0.012  0.190
   0.982     1.805  0.028  0.000  0.146  0.002  0.000  0.000  0.000  0.002  0.012  0.189
   0.992     1.807  0.028  0.000  0.145  0.002  0.000  0.000  0.000  0.002  0.012  0.188
   1.002     1.809  0.028  0.000  0.144  0.002  0.000  0.000  0.000  0.002  0.012  0.186
   1.013     1.812  0.028  0.000  0.142  0.002  0.000  0.000  0.000  0.002  0.012  0.185
   1.023     1.815  0.028  0.000  0.140  0.002  0.000  0.000  0.000  0.002  0.012  0.184
   1.033     1.818  0.028  0.000  0.138  0.002  0.000  0.000  0.000  0.002  0.012  0.182
   1.044     1.821  0.028  0.000  0.136  0.002  0.000  0.000  0.000  0.002  0.012  0.181
   1.054     1.825  0.028  0.000  0.134  0.004  0.000  0.000  0.000  0.002  0.012  0.179
   1.064     1.830  0.028  0.000  0.132  0.004  0.000  0.000  0.000  0.002  0.012  0.177
   1.075     1.835  0.028  0.000  0.130  0.004  0.000  0.000  0.000  0.002  0.012  0.175
   1.085     1.840  0.028  0.000  0.127  0.004  0.000  0.000  0.000  0.002  0.012  0.173
   1.095     1.846  0.028  0.000  0.125  0.004  0.000  0.000  0.000  0.002  0.012  0.171
   1.106     1.852  0.028  0.000  0.121  0.004  0.000  0.000  0.000  0.002  0.012  0.169
   1.116     1.859  0.028  0.000  0.119  0.005  0.000  0.000  0.000  0.002  0.012  0.166
   1.126     1.866  0.029  0.000  0.116  0.006  0.000  0.000  0.000  0.002  0.012  0.164
   1.137     1.874  0.027  0.000  0.108  0.023  0.000  0.000  0.000  0.003  0.012  0.174
   1.147     1.886  0.020  0.000  0.075  0.144  0.000  0.000  0.000  0.005  0.015  0.259
   1.157     1.898  0.021  0.000  0.076  0.144  0.000  0.000  0.000  0.004  0.014  0.261
   1.168     1.911  0.021  0.000  0.079  0.144  0.000  0.000  0.000  0.004  0.014  0.264
   1.178     1.923  0.022  0.000  0.081  0.144  0.000  0.000  0.000  0.004  0.014  0.266
   1.189     1.935  0.022  0.000  0.082  0.144  0.000  0.000  0.000  0.004  0.014  0.268
   1.199     1.948  0.022  0.000  0.084  0.146  0.000  0.000  0.000  0.004  0.014  0.270
   1.209     1.960  0.023  0.000  0.086  0.146  0.000  0.000  0.000  0.004  0.014  0.273
   1.220     1.972  0.023  0.000  0.088  0.146  0.000  0.000  0.000  0.004  0.014  0.276
   1.230     1.983  0.024  0.000  0.090  0.146  0.000  0.000  0.000  0.004  0.013  0.278
   1.240     1.995  0.029  0.000  0.079  0.016  0.000  0.000  0.000  0.002  0.013  0.141
   1.251     2.012  0.029  0.000  0.075  0.010  0.000  0.000  0.000  0.002  0.014  0.133
   1.261     2.030  0.030  0.000  0.072  0.012  0.000  0.000  0.000  0.002  0.014  0.130
   1.271     2.048  0.030  0.000  0.068  0.012  0.000  0.000  0.000  0.002  0.014  0.127
   1.282     2.068  0.030  0.000  0.065  0.012  0.000  0.000  0.000  0.002  0.014  0.125
   1.292     2.088  0.030  0.000  0.062  0.012  0.000  0.000  0.000  0.002  0.014  0.122
   1.302     2.110  0.030  0.000  0.058  0.014  0.000  0.000  0.002  0.002  0.014  0.120
   1.313     2.133  0.030  0.000  0.054  0.014  0.000  0.000  0.002  0.002  0.014  0.117
   1.323     2.156  0.030  0.000  0.052  0.014  0.000  0.000  0.002  0.004  0.014  0.114
   1.333     2.181  0.030  0.000  0.048  0.014  0.000  0.000  0.002  0.004  0.016  0.112
   1.344     2.206  0.030  0.000  0.046  0.016  0.000  0.000  0.002  0.004  0.016  0.110
   1.354     2.232  0.030  0.000  0.042  0.016  0.000  0.000  0.002  0.004  0.016  0.108
   1.365     2.260  0.030  0.000  0.040  0.016  0.000  0.000  0.002  0.004  0.016  0.106
   1.375     2.288  0.030  0.000  0.036  0.016  0.000  0.000  0.002  0.004  0.016  0.104
   1.385     2.317  0.030  0.000  0.034  0.018  0.000  0.000  0.002  0.004  0.016  0.102
   1.396     2.346  0.030  0.000  0.032  0.018  0.000  0.000  0.002  0.004  0.016  0.102
   1.406     2.377  0.030  0.000  0.028  0.018  0.000  0.000  0.002  0.004  0.016  0.100
   1.416     2.408  0.032  0.000  0.026  0.018  0.000  0.000  0.002  0.004  0.016  0.098
   1.427     2.440  0.032  0.000  0.024  0.020  0.000  0.000  0.002  0.004  0.016  0.098
   1.437     2.472  0.032  0.000  0.022  0.020  0.000  0.000  0.002  0.004  0.018  0.096
   1.447     2.505  0.032  0.000  0.020  0.020  0.000  0.000  0.002  0.004  0.018  0.096
   1.458     2.538  0.032  0.000  0.018  0.020  0.000  0.000  0.002  0.004  0.018  0.096
   1.468     2.571  0.034  0.000  0.016  0.022  0.000  0.000  0.002  0.004  0.018  0.095
   1.478     2.604  0.034  0.000  0.016  0.022  0.000  0.000  0.004  0.002  0.018  0.096
   1.489     2.638  0.034  0.000  0.014  0.022  0.000  0.000  0.004  0.002  0.018  0.096
   1.499     2.670  0.036  0.000  0.012  0.024  0.000  0.000  0.004  0.002  0.018  0.096
   1.509     2.702  0.038  0.000  0.012  0.024  0.000  0.000  0.004  0.002  0.018  0.098
   1.520     2.733  0.038  0.000  0.010  0.026  0.000  0.000  0.004  0.002  0.018  0.100
   1.530     2.763  0.040  0.000  0.008  0.028  0.000  0.000  0.006  0.002  0.018  0.102
   1.540     2.790  0.042  0.000  0.008  0.030  0.000  0.000  0.006  0.002  0.018  0.106
   1.551     2.816  0.046  0.000  0.008  0.032  0.000  0.000  0.006  0.002  0.016  0.110
   1.561     2.838  0.048  0.000  0.006  0.034  0.000  0.000  0.008  0.002  0.016  0.114
   1.572     2.857  0.052  0.000  0.006  0.038  0.000  0.000  0.008  0.002  0.016  0.120
   1.582     2.871  0.056  0.000  0.006  0.042  0.000  0.000  0.010  0.002  0.014  0.128
   1.592     2.879  0.060  0.000  0.004  0.046  0.000  0.000  0.010  0.002  0.014  0.136
   1.603     2.882  0.064  0.000  0.004  0.050  0.000  0.000  0.012  0.002  0.012  0.144
   1.613     2.880  0.068  0.000  0.004  0.056  0.000  0.000  0.012  0.000  0.010  0.152
   1.623     2.871  0.072  0.000  0.004  0.060  0.000  0.000  0.014  0.000  0.008  0.160
   1.634     2.856  0.076  0.000  0.004  0.062  0.000  0.000  0.014  0.000  0.008  0.166
   1.644     2.836  0.080  0.000  0.004  0.066  0.000  0.000  0.016  0.000  0.006  0.172
   1.654     2.811  0.084  0.000  0.004  0.068  0.000  0.000  0.016  0.000  0.006  0.176
   1.665     2.783  0.086  0.000  0.004  0.068  0.000  0.000  0.016  0.000  0.004  0.178
   1.675     2.752  0.088  0.000  0.004  0.068  0.000  0.000  0.018  0.000  0.004  0.180
   1.685     2.718  0.090  0.000  0.004  0.066  0.000  0.000  0.018  0.000  0.002  0.182
   1.696     2.683  0.092  0.000  0.004  0.066  0.000  0.000  0.018  0.000  0.002  0.182
   1.706     2.646  0.094  0.000  0.002  0.062  0.000  0.000  0.018  0.000  0.002  0.180
   1.716     2.609  0.096  0.000  0.002  0.060  0.000  0.000  0.018  0.000  0.002  0.178
   1.727     2.571  0.098  0.000  0.002  0.056  0.000  0.000  0.018  0.000  0.002  0.176
   1.737     2.534  0.098  0.000  0.002  0.054  0.000  0.000  0.020  0.000  0.000  0.174
   1.748     2.497  0.100  0.000  0.002  0.050  0.000  0.000  0.020  0.000  0.000  0.172
   1.758     2.461  0.100  0.000  0.002  0.046  0.000  0.000  0.020  0.000  0.000  0.168
   1.768     2.426  0.102  0.000  0.002  0.042  0.000  0.000  0.020  0.000  0.000  0.166
   1.779     2.392  0.102  0.000  0.002  0.036  0.000  0.000  0.020  0.000  0.000  0.162
   1.789     2.359  0.104  0.000  0.002  0.032  0.000  0.000  0.020  0.000  0.000  0.159
   1.799     2.328  0.104  0.000  0.002  0.028  0.000  0.000  0.020  0.000  0.000  0.156
   1.810     2.300  0.106  0.000  0.002  0.024  0.000  0.000  0.020  0.000  0.000  0.152
   1.820     2.273  0.106  0.000  0.002  0.020  0.000  0.000  0.020  0.000  0.000  0.150
   1.830     2.248  0.108  0.000  0.002  0.016  0.000  0.000  0.020  0.000  0.000  0.146
   1.841     2.226  0.108  0.000  0.002  0.012  0.000  0.000  0.020  0.000  0.000  0.144
   1.851     2.207  0.108  0.000  0.002  0.010  0.000  0.000  0.020  0.000  0.000  0.140
   1.861     2.190  0.110  0.000  0.002  0.006  0.000  0.000  0.020  0.000  0.000  0.138
   1.872     2.177  0.110  0.000  0.002  0.004  0.000  0.000  0.020  0.000  0.000  0.136
   1.882     2.166  0.110  0.000  0.002  0.002  0.000  0.000  0.020  0.000  0.000  0.135
   1.892     2.158  0.110  0.000  0.002  0.002  0.000  0.000  0.020  0.000  0.000  0.134
   1.903     2.153  0.110  0.000  0.002  0.000  0.000  0.000  0.020  0.000  0.000  0.134
   1.913     2.152  0.110  0.000  0.002  0.000  0.000  0.000  0.020  0.000  0.000  0.133
   1.913     2.152  0.110  0.000  0.002  0.000  0.000  0.000  0.020  0.000  0.000  0.133
   1.918     2.154  0.110  0.000  0.002  0.000  0.000  0.000  0.020  0.000  0.000  0.134
   1.923     2.160  0.110  0.000  0.002  0.002  0.000  0.000  0.020  0.000  0.000  0.134
   1.929     2.170  0.110  0.000  0.002  0.002  0.000  0.000  0.020  0.000  0.000  0.136
   1.934     2.185  0.110  0.002  0.002  0.004  0.000  0.000  0.020  0.000  0.000  0.138
   1.939     2.203  0.108  0.002  0.002  0.006  0.000  0.000  0.020  0.000  0.000  0.140
   1.944     2.225  0.108  0.004  0.002  0.010  0.000  0.000  0.020  0.000  0.000  0.144
   1.949     2.250  0.108  0.004  0.002  0.012  0.000  0.000  0.020  0.000  0.000  0.146
   1.955     2.279  0.106  0.006  0.002  0.016  0.000  0.000  0.020  0.000  0.000  0.150
   1.960     2.311  0.106  0.006  0.002  0.020  0.000  0.000  0.020  0.000  0.000  0.154
   1.965     2.345  0.104  0.008  0.002  0.022  0.000  0.000  0.020  0.000  0.000  0.158
   1.970     2.382  0.104  0.010  0.002  0.026  0.000  0.000  0.020  0.000  0.000  0.162
   1.975     2.422  0.102  0.010  0.002  0.030  0.000  0.000  0.020  0.000  0.000  0.166
   1.980     2.463  0.100  0.012  0.002  0.034  0.000  0.000  0.020  0.000  0.000  0.170
   1.986     2.506  0.100  0.014  0.002  0.038  0.000  0.000  0.020  0.000  0.000  0.174
   1.991     2.551  0.098  0.014  0.002  0.042  0.000  0.000  0.020  0.000  0.000  0.178
   1.996     2.597  0.097  0.016  0.002  0.046  0.000  0.000  0.020  0.000  0.000  0.180
   2.001     2.644  0.096  0.018  0.002  0.048  0.000  0.000  0.018  0.000  0.000  0.184
   2.006     2.692  0.094  0.018  0.002  0.052  0.000  0.000  0.018  0.000  0.000  0.188
   2.011     2.740  0.092  0.020  0.004  0.054  0.000  0.000  0.018  0.000  0.000  0.190
   2.017     2.789  0.090  0.022  0.004  0.058  0.002  0.000  0.018  0.000  0.000  0.194
   2.022     2.838  0.090  0.022  0.004  0.060  0.002  0.000  0.018  0.000  0.002  0.196
   2.027     2.888  0.088  0.024  0.004  0.062  0.002  0.000  0.018  0.000  0.002  0.198
   2.032     2.936  0.086  0.026  0.004  0.064  0.002  0.000  0.018  0.000  0.002  0.200
   2.037     2.985  0.082  0.028  0.004  0.066  0.002  0.000  0.018  0.000  0.002  0.202
   2.043     3.033  0.080  0.030  0.004  0.070  0.002  0.000  0.016  0.000  0.002  0.204
   2.048     3.079  0.078  0.032  0.002  0.072  0.002  0.000  0.016  0.000  0.002  0.204
   2.053     3.125  0.072  0.034  0.002  0.074  0.004  0.000  0.016  0.000  0.004  0.206
   2.058     3.168  0.066  0.038  0.002  0.076  0.004  0.000  0.016  0.000  0.004  0.208
   2.063     3.206  0.056  0.046  0.002  0.080  0.004  0.000  0.014  0.000  0.006  0.208
   2.068     3.235  0.034  0.056  0.000  0.084  0.004  0.000  0.012  0.000  0.008  0.202
   2.074     3.241  0.010  0.066  0.000  0.074  0.006  0.002  0.008  0.000  0.012  0.178
   2.079     3.225  0.000  0.066  0.002  0.058  0.006  0.002  0.004  0.002  0.014  0.154
   2.084     3.198  0.000  0.064  0.004  0.048  0.004  0.002  0.002  0.002  0.014  0.142
   2.089     3.168  0.002  0.062  0.006  0.042  0.004  0.002  0.002  0.002  0.014  0.138
   2.094     3.137  0.002  0.062  0.008  0.040  0.004  0.002  0.002  0.002  0.013  0.136
   2.099     3.107  0.004  0.064  0.010  0.038  0.004  0.002  0.002  0.002  0.012  0.136
   2.105     3.077  0.004  0.064  0.012  0.036  0.004  0.002  0.002  0.002  0.012  0.138
   2.110     3.048  0.006  0.066  0.012  0.034  0.004  0.002  0.002  0.002  0.012  0.138
   2.115     3.020  0.006  0.068  0.014  0.034  0.004  0.002  0.001  0.002  0.010  0.142
   2.120     2.994  0.006  0.070  0.016  0.032  0.004  0.002  0.000  0.002  0.010  0.144
   2.125     2.968  0.006  0.070  0.018  0.032  0.004  0.002  0.000  0.002  0.010  0.146
   2.131     2.944  0.008  0.072  0.020  0.032  0.004  0.002  0.000  0.002  0.010  0.148
   2.136     2.920  0.008  0.074  0.022  0.032  0.004  0.002  0.000  0.002  0.010  0.152
   2.141     2.898  0.008  0.076  0.024  0.032  0.002  0.002  0.000  0.002  0.008  0.154
   2.146     2.877  0.008  0.078  0.026  0.032  0.002  0.002  0.000  0.002  0.008  0.158
   2.151     2.857  0.008  0.080  0.028  0.030  0.002  0.002  0.000  0.002  0.008  0.160
   2.156     2.838  0.008  0.082  0.028  0.030  0.002  0.002  0.000  0.002  0.008  0.164
   2.162     2.819  0.008  0.082  0.030  0.030  0.002  0.002  0.000  0.002  0.008  0.168
   2.167     2.802  0.008  0.084  0.032  0.030  0.002  0.002  0.000  0.002  0.006  0.170
   2.172     2.785  0.008  0.086  0.034  0.030  0.002  0.002  0.000  0.002  0.006  0.174
   2.177     2.769  0.008  0.088  0.036  0.030  0.002  0.002  0.000  0.002  0.006  0.176
   2.182     2.754  0.008  0.088  0.038  0.030  0.002  0.002  0.000  0.002  0.006  0.178
   2.187     2.739  0.008  0.090  0.040  0.030  0.002  0.002  0.000  0.002  0.006  0.182
   2.193     2.725  0.008  0.092  0.042  0.032  0.002  0.002  0.000  0.002  0.006  0.184
   2.198     2.710  0.008  0.094  0.044  0.032  0.002  0.002  0.000  0.002  0.004  0.186
   2.203     2.697  0.008  0.094  0.046  0.032  0.002  0.002  0.000  0.002  0.004  0.190
   2.208     2.683  0.008  0.096  0.046  0.032  0.002  0.002  0.000  0.002  0.004  0.192
   2.213     2.669  0.008  0.096  0.048  0.032  0.002  0.002  0.000  0.002  0.004  0.194
   2.218     2.656  0.008  0.098  0.048  0.032  0.002  0.004  0.000  0.002  0.004  0.196
   2.224     2.642  0.006  0.098  0.048  0.034  0.002  0.004  0.000  0.002  0.004  0.196
   2.229     2.628  0.006  0.100  0.050  0.034  0.002  0.004  0.000  0.002  0.004  0.198
   2.234     2.614  0.006  0.100  0.050  0.034  0.000  0.004  0.000  0.002  0.002  0.198
   2.239     2.600  0.006  0.100  0.050  0.034  0.000  0.004  0.000  0.002  0.002  0.200
   2.244     2.585  0.006  0.100  0.050  0.036  0.000  0.004  0.000  0.002  0.002  0.200
   2.250     2.570  0.006  0.102  0.048  0.036  0.000  0.004  0.000  0.002  0.002  0.200
   2.255     2.555  0.004  0.102  0.048  0.036  0.000  0.004  0.000  0.002  0.002  0.200
   2.260     2.539  0.004  0.102  0.048  0.038  0.000  0.004  0.000  0.002  0.002  0.200
   2.265     2.523  0.004  0.102  0.046  0.038  0.000  0.004  0.000  0.002  0.002  0.198
   2.270     2.506  0.004  0.102  0.046  0.040  0.000  0.004  0.000  0.002  0.002  0.198
   2.275     2.489  0.004  0.100  0.044  0.040  0.000  0.004  0.000  0.002  0.002  0.196
   2.281     2.472  0.004  0.100  0.042  0.040  0.000  0.004  0.000  0.002  0.002  0.194
   2.286     2.455  0.004  0.100  0.040  0.042  0.000  0.004  0.000  0.002  0.000  0.194
   2.291     2.437  0.002  0.099  0.038  0.042  0.000  0.004  0.000  0.002  0.000  0.192
   2.296     2.434  0.004  0.102  0.038  0.138  0.002  0.004  0.000  0.008  0.002  0.296
   2.301     2.435  0.004  0.103  0.036  0.138  0.002  0.004  0.000  0.008  0.002  0.294
   2.306     2.435  0.002  0.104  0.032  0.138  0.002  0.004  0.000  0.008  0.002  0.292
   2.312     2.436  0.002  0.104  0.030  0.136  0.002  0.004  0.000  0.008  0.002  0.290
   2.317     2.437  0.002  0.106  0.028  0.136  0.002  0.004  0.000  0.008  0.002  0.286
   2.322     2.438  0.002  0.106  0.024  0.136  0.002  0.004  0.000  0.008  0.002  0.284
   2.327     2.440  0.002  0.108  0.022  0.136  0.002  0.004  0.000  0.008  0.002  0.282
   2.332     2.441  0.002  0.108  0.020  0.136  0.002  0.004  0.000  0.008  0.002  0.282
   2.338     2.443  0.002  0.110  0.018  0.136  0.002  0.004  0.000  0.008  0.002  0.280
   2.343     2.445  0.002  0.110  0.016  0.136  0.002  0.004  0.000  0.008  0.002  0.278
   2.348     2.448  0.002  0.110  0.014  0.134  0.002  0.004  0.000  0.008  0.002  0.276
   2.353     2.450  0.000  0.112  0.012  0.134  0.002  0.004  0.000  0.008  0.002  0.275
   2.358     2.453  0.000  0.112  0.010  0.134  0.002  0.004  0.000  0.008  0.002  0.274
   2.363     2.456  0.000  0.114  0.008  0.134  0.002  0.004  0.000  0.008  0.002  0.272
   2.369     2.459  0.000  0.114  0.008  0.134  0.002  0.006  0.000  0.008  0.002  0.272
   2.374     2.462  0.000  0.116  0.006  0.132  0.002  0.006  0.000  0.008  0.002  0.270
   2.379     2.465  0.000  0.116  0.004  0.132  0.002  0.006  0.000  0.008  0.002  0.270
   2.384     2.468  0.000  0.118  0.004  0.132  0.002  0.006  0.000  0.008  0.002  0.270
   2.389     2.471  0.000  0.118  0.002  0.132  0.002  0.006  0.000  0.008  0.002  0.268
   2.394     2.473  0.000  0.120  0.002  0.130  0.002  0.006  0.000  0.008  0.002  0.268
   2.400     2.476  0.000  0.120  0.002  0.130  0.002  0.006  0.000  0.008  0.002  0.268
   2.405     2.478  0.000  0.122  0.000  0.130  0.002  0.006  0.000  0.008  0.002  0.268
   2.410     2.480  0.000  0.122  0.000  0.128  0.002  0.006  0.000  0.006  0.002  0.268
   2.415     2.481  0.000  0.124  0.000  0.128  0.002  0.006  0.000  0.006  0.002  0.268
   2.420     2.482  0.000  0.124  0.000  0.126  0.002  0.006  0.000  0.006  0.002  0.268
   2.426     2.482  0.000  0.126  0.000  0.126  0.002  0.006  0.000  0.006  0.002  0.268
#Band-index   22
   2.426     3.540  0.030  0.000  0.168  0.000  0.000  0.000  0.004  0.000  0.000  0.202
   2.420     3.540  0.030  0.000  0.168  0.000  0.000  0.000  0.004  0.000  0.000  0.202
   2.415     3.540  0.030  0.000  0.168  0.000  0.000  0.000  0.004  0.000  0.000  0.202
   2.410     3.540  0.030  0.000  0.166  0.000  0.000  0.000  0.004  0.000  0.000  0.200
   2.405     3.540  0.030  0.000  0.166  0.000  0.000  0.000  0.004  0.000  0.000  0.200
   2.400     3.540  0.030  0.000  0.164  0.000  0.000  0.000  0.004  0.000  0.000  0.198
   2.394     3.540  0.030  0.000  0.162  0.000  0.000  0.000  0.004  0.000  0.000  0.198
   2.389     3.540  0.030  0.000  0.160  0.000  0.000  0.000  0.004  0.000  0.000  0.196
   2.384     3.540  0.030  0.000  0.158  0.000  0.000  0.000  0.004  0.000  0.000  0.194
   2.379     3.539  0.030  0.000  0.156  0.000  0.000  0.000  0.004  0.000  0.000  0.192
   2.374     3.538  0.030  0.000  0.154  0.002  0.000  0.000  0.004  0.002  0.000  0.190
   2.369     3.538  0.030  0.000  0.152  0.002  0.000  0.000  0.002  0.002  0.000  0.188
   2.363     3.537  0.030  0.000  0.148  0.002  0.000  0.000  0.002  0.002  0.000  0.186
   2.358     3.536  0.030  0.000  0.145  0.002  0.000  0.000  0.002  0.002  0.000  0.184
   2.353     3.535  0.030  0.002  0.142  0.002  0.000  0.000  0.002  0.002  0.000  0.180
   2.348     3.535  0.030  0.002  0.138  0.002  0.000  0.000  0.002  0.002  0.000  0.178
   2.343     3.534  0.030  0.002  0.134  0.002  0.000  0.000  0.002  0.002  0.000  0.174
   2.338     3.533  0.030  0.002  0.130  0.004  0.000  0.002  0.002  0.002  0.000  0.172
   2.332     3.533  0.030  0.002  0.126  0.004  0.000  0.002  0.002  0.004  0.000  0.168
   2.327     3.532  0.030  0.002  0.122  0.004  0.000  0.002  0.002  0.004  0.000  0.166
   2.322     3.532  0.030  0.002  0.116  0.004  0.000  0.002  0.002  0.004  0.000  0.162
   2.317     3.533  0.030  0.002  0.112  0.004  0.002  0.002  0.002  0.004  0.000  0.158
   2.312     3.533  0.030  0.002  0.108  0.004  0.002  0.002  0.002  0.004  0.000  0.154
   2.306     3.534  0.030  0.004  0.102  0.006  0.002  0.002  0.002  0.004  0.000  0.150
   2.301     3.536  0.030  0.004  0.098  0.006  0.002  0.002  0.002  0.006  0.000  0.146
   2.296     3.539  0.030  0.004  0.092  0.006  0.002  0.002  0.002  0.006  0.000  0.144
   2.291     3.542  0.028  0.004  0.088  0.006  0.002  0.002  0.002  0.006  0.000  0.140
   2.286     3.545  0.028  0.006  0.082  0.006  0.002  0.002  0.002  0.006  0.000  0.136
   2.281     3.550  0.028  0.006  0.078  0.008  0.002  0.002  0.002  0.006  0.000  0.132
   2.275     3.555  0.028  0.006  0.072  0.008  0.002  0.002  0.002  0.006  0.000  0.128
   2.270     3.561  0.028  0.008  0.068  0.008  0.002  0.002  0.002  0.008  0.000  0.126
   2.265     3.568  0.028  0.008  0.062  0.008  0.002  0.004  0.002  0.008  0.000  0.122
   2.260     3.576  0.028  0.010  0.058  0.008  0.002  0.004  0.002  0.008  0.000  0.120
   2.255     3.585  0.028  0.010  0.054  0.008  0.002  0.004  0.000  0.008  0.000  0.116
   2.250     3.595  0.028  0.012  0.050  0.008  0.002  0.004  0.000  0.008  0.000  0.114
   2.244     3.605  0.028  0.012  0.046  0.008  0.002  0.004  0.000  0.008  0.002  0.112
   2.239     3.616  0.028  0.014  0.042  0.008  0.004  0.004  0.000  0.008  0.002  0.110
   2.234     3.628  0.030  0.016  0.038  0.010  0.004  0.004  0.000  0.008  0.002  0.108
   2.229     3.641  0.030  0.016  0.034  0.010  0.004  0.004  0.000  0.008  0.002  0.106
   2.224     3.653  0.030  0.018  0.032  0.008  0.004  0.004  0.000  0.008  0.002  0.106
   2.218     3.666  0.030  0.020  0.028  0.008  0.004  0.004  0.000  0.008  0.002  0.104
   2.213     3.679  0.030  0.020  0.026  0.008  0.004  0.004  0.000  0.008  0.002  0.104
   2.208     3.692  0.032  0.022  0.024  0.008  0.004  0.004  0.000  0.008  0.002  0.104
   2.203     3.704  0.032  0.022  0.022  0.008  0.006  0.004  0.000  0.008  0.002  0.104
   2.198     3.716  0.034  0.024  0.020  0.008  0.006  0.004  0.000  0.008  0.002  0.106
   2.193     3.727  0.036  0.026  0.018  0.008  0.006  0.004  0.000  0.008  0.002  0.106
   2.187     3.736  0.036  0.026  0.016  0.008  0.006  0.004  0.000  0.008  0.002  0.108
   2.182     3.744  0.038  0.028  0.016  0.010  0.006  0.004  0.000  0.006  0.002  0.110
   2.177     3.750  0.040  0.028  0.014  0.010  0.008  0.004  0.000  0.006  0.002  0.112
   2.172     3.754  0.042  0.028  0.012  0.010  0.008  0.004  0.000  0.006  0.004  0.114
   2.167     3.756  0.044  0.028  0.012  0.012  0.008  0.002  0.002  0.006  0.004  0.118
   2.162     3.755  0.046  0.030  0.012  0.014  0.008  0.002  0.002  0.004  0.004  0.122
   2.156     3.751  0.050  0.030  0.010  0.016  0.008  0.002  0.002  0.004  0.004  0.126
   2.151     3.744  0.052  0.030  0.010  0.018  0.008  0.002  0.002  0.004  0.004  0.130
   2.146     3.735  0.054  0.028  0.010  0.020  0.008  0.002  0.004  0.004  0.004  0.134
   2.141     3.722  0.056  0.028  0.010  0.022  0.008  0.002  0.004  0.004  0.004  0.140
   2.136     3.706  0.060  0.028  0.008  0.026  0.008  0.002  0.004  0.002  0.004  0.144
   2.131     3.687  0.062  0.028  0.008  0.028  0.008  0.002  0.006  0.002  0.004  0.148
   2.125     3.665  0.064  0.026  0.008  0.032  0.008  0.002  0.006  0.002  0.004  0.154
   2.120     3.641  0.066  0.026  0.008  0.034  0.008  0.000  0.008  0.002  0.004  0.158
   2.115     3.614  0.070  0.026  0.008  0.036  0.008  0.000  0.008  0.002  0.004  0.160
   2.110     3.585  0.072  0.024  0.008  0.038  0.008  0.000  0.008  0.002  0.004  0.164
   2.105     3.554  0.074  0.024  0.008  0.040  0.006  0.000  0.010  0.002  0.002  0.166
   2.099     3.521  0.076  0.022  0.008  0.042  0.006  0.000  0.010  0.002  0.002  0.168
   2.094     3.487  0.080  0.020  0.008  0.042  0.006  0.000  0.010  0.002  0.002  0.168
   2.089     3.452  0.082  0.018  0.008  0.040  0.006  0.000  0.010  0.002  0.002  0.168
   2.084     3.417  0.084  0.014  0.008  0.036  0.004  0.000  0.010  0.002  0.002  0.162
   2.079     3.385  0.086  0.010  0.010  0.028  0.004  0.000  0.010  0.002  0.002  0.150
   2.074     3.364  0.078  0.006  0.010  0.014  0.004  0.000  0.006  0.002  0.004  0.124
   2.068     3.365  0.054  0.012  0.010  0.004  0.004  0.002  0.002  0.002  0.008  0.098
   2.063     3.388  0.034  0.022  0.008  0.008  0.004  0.002  0.000  0.002  0.010  0.092
   2.058     3.421  0.024  0.026  0.006  0.012  0.004  0.002  0.000  0.002  0.012  0.090
   2.053     3.459  0.020  0.028  0.004  0.016  0.004  0.002  0.000  0.002  0.014  0.090
   2.048     3.499  0.016  0.028  0.004  0.018  0.006  0.002  0.000  0.002  0.015  0.090
   2.043     3.541  0.014  0.028  0.004  0.020  0.006  0.002  0.000  0.002  0.016  0.090
   2.037     3.583  0.012  0.026  0.002  0.020  0.006  0.002  0.000  0.002  0.016  0.088
   2.032     3.627  0.012  0.026  0.002  0.022  0.006  0.002  0.000  0.002  0.018  0.088
