# Kpath    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# Band    1
   1.294     3.426  0.138  0.041  0.000  0.045  0.000  0.000  0.000  0.000  0.000  0.224
   1.281     3.340  0.141  0.037  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.222
   1.267     3.260  0.144  0.033  0.000  0.043  0.000  0.000  0.000  0.000  0.000  0.220
   1.254     3.187  0.147  0.029  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.218
   1.241     3.120  0.150  0.026  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.217
   1.227     3.060  0.152  0.023  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.215
   1.214     3.007  0.154  0.021  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.214
   1.201     2.962  0.156  0.018  0.000  0.039  0.000  0.000  0.000  0.000  0.000  0.213
   1.187     2.925  0.157  0.016  0.000  0.039  0.000  0.000  0.000  0.000  0.000  0.212
   1.174     2.895  0.159  0.015  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.211
   1.160     2.874  0.159  0.014  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.211
   1.147     2.862  0.160  0.013  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.211
   1.134     2.857  0.160  0.013  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.210
   1.134     2.857  0.160  0.013  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.210
   1.111     2.859  0.160  0.013  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.210
   1.087     2.862  0.160  0.013  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.210
   1.064     2.869  0.159  0.013  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.210
   1.041     2.877  0.159  0.013  0.000  0.039  0.000  0.000  0.000  0.000  0.000  0.210
   1.018     2.889  0.158  0.013  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.210
   0.995     2.902  0.157  0.013  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.210
   0.972     2.919  0.155  0.014  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.210
   0.949     2.937  0.154  0.014  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.210
   0.925     2.958  0.152  0.015  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.210
   0.902     2.982  0.150  0.015  0.000  0.045  0.000  0.000  0.000  0.000  0.000  0.210
   0.879     3.008  0.148  0.015  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.210
   0.856     3.036  0.146  0.016  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.210
   0.833     3.066  0.143  0.017  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.210
   0.810     3.102  0.117  0.014  0.037  0.043  0.000  0.000  0.000  0.000  0.000  0.211
   0.787     3.271  0.000  0.000  0.221  0.000  0.000  0.000  0.000  0.000  0.000  0.222
   0.764     3.457  0.000  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.224
   0.740     3.647  0.000  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.000  0.226
   0.717     3.839  0.000  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.000  0.228
   0.694     4.033  0.000  0.000  0.231  0.000  0.000  0.000  0.000  0.000  0.000  0.231
   0.671     4.230  0.000  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.234
   0.648     4.428  0.000  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.238
   0.625     4.627  0.000  0.000  0.241  0.000  0.000  0.000  0.000  0.000  0.000  0.241
   0.602     4.826  0.000  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.000  0.244
   0.578     4.939  0.013  0.001  0.007  0.004  0.000  0.000  0.000  0.000  0.000  0.026
   0.555     4.848  0.014  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.019
   0.532     4.759  0.014  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.019
   0.509     4.675  0.014  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.018
   0.486     4.595  0.014  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.019
   0.463     4.520  0.014  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.019
   0.440     4.451  0.014  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.021
   0.416     4.388  0.014  0.002  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.024
   0.393     4.335  0.014  0.004  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.031
   0.370     4.295  0.015  0.008  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.045
   0.347     4.274  0.017  0.014  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.071
   0.324     4.276  0.021  0.021  0.000  0.062  0.000  0.000  0.000  0.000  0.000  0.103
   0.301     4.297  0.023  0.026  0.000  0.079  0.000  0.000  0.000  0.000  0.000  0.129
   0.278     4.330  0.023  0.030  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.145
   0.255     4.369  0.023  0.033  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.153
   0.231     4.410  0.020  0.034  0.000  0.102  0.000  0.000  0.000  0.000  0.000  0.157
   0.208     4.451  0.018  0.035  0.000  0.105  0.000  0.000  0.000  0.000  0.000  0.158
   0.185     4.490  0.015  0.035  0.000  0.106  0.000  0.000  0.000  0.000  0.000  0.157
   0.162     4.527  0.013  0.036  0.000  0.107  0.000  0.000  0.000  0.000  0.000  0.155
   0.139     4.562  0.010  0.035  0.000  0.106  0.000  0.000  0.000  0.000  0.000  0.152
   0.116     4.593  0.008  0.035  0.000  0.105  0.000  0.000  0.000  0.000  0.000  0.148
   0.093     4.619  0.005  0.035  0.000  0.104  0.000  0.000  0.000  0.000  0.000  0.144
   0.069     4.641  0.003  0.034  0.000  0.102  0.000  0.000  0.000  0.000  0.000  0.139
   0.046     4.658  0.003  0.034  0.000  0.101  0.000  0.000  0.000  0.000  0.000  0.137
   0.023     4.668  0.001  0.033  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.134
   0.000     4.671  0.000  0.095  0.000  0.037  0.000  0.000  0.000  0.000  0.000  0.132
# Band    7
   0.000     4.671  0.000  0.037  0.000  0.095  0.000  0.000  0.000  0.000  0.000  0.132
   0.023     4.677  0.000  0.099  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.133
   0.046     4.698  0.000  0.100  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.133
   0.069     4.731  0.000  0.100  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.134
   0.093     4.778  0.000  0.101  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.135
   0.116     4.837  0.000  0.102  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.136
   0.139     4.909  0.000  0.104  0.000  0.035  0.000  0.000  0.000  0.000  0.000  0.138
   0.162     4.993  0.000  0.105  0.000  0.035  0.000  0.000  0.000  0.000  0.000  0.140
   0.185     5.089  0.000  0.106  0.000  0.035  0.000  0.000  0.000  0.000  0.000  0.142
   0.208     5.195  0.000  0.108  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.144
   0.231     5.312  0.000  0.110  0.000  0.037  0.000  0.000  0.000  0.000  0.000  0.146
   0.255     5.438  0.000  0.112  0.000  0.037  0.000  0.000  0.000  0.000  0.000  0.149
   0.278     5.414  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   0.301     5.462  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.324     5.515  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.027
   0.347     5.571  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   0.370     5.630  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   0.393     5.692  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.032
   0.416     5.756  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   0.440     5.818  0.000  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   0.463     5.858  0.000  0.000  0.111  0.000  0.000  0.000  0.000  0.000  0.000  0.111
   0.486     5.788  0.000  0.000  0.237  0.000  0.000  0.000  0.000  0.000  0.000  0.237
   0.509     5.619  0.000  0.000  0.263  0.000  0.000  0.000  0.000  0.000  0.000  0.263
   0.532     6.113  0.000  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.040
   0.555     5.228  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   0.578     5.030  0.000  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.000  0.243
   0.602     5.040  0.014  0.001  0.001  0.004  0.000  0.000  0.000  0.000  0.000  0.020
   0.625     5.140  0.013  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.020
   0.648     5.245  0.013  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.020
   0.671     5.354  0.013  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.021
   0.694     5.466  0.012  0.002  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.021
   0.717     5.582  0.012  0.002  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.022
   0.740     5.701  0.012  0.003  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.022
   0.764     5.824  0.011  0.003  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.023
   0.787     5.950  0.011  0.003  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.024
   0.810     6.080  0.010  0.004  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.025
   0.833     6.212  0.010  0.004  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.026
   0.856     6.348  0.009  0.004  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.027
   0.879     6.486  0.009  0.005  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.028
   0.902     6.627  0.008  0.005  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.030
   0.925     6.769  0.008  0.006  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.031
   0.949     6.913  0.007  0.007  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.033
   0.972     7.058  0.006  0.007  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.035
   0.995     7.202  0.005  0.008  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.038
   1.018     7.345  0.005  0.009  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.042
   1.041     7.482  0.004  0.011  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.046
   1.064     7.610  0.003  0.012  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.051
   1.087     7.720  0.001  0.014  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.056
   1.111     7.798  0.000  0.015  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.062
   1.134     7.827  0.000  0.016  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.064
   1.134     7.827  0.000  0.016  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.065
   1.147     7.829  0.000  0.016  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.065
   1.160     7.830  0.000  0.016  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.065
   1.174     7.831  0.000  0.016  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.066
   1.187     7.834  0.000  0.017  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.066
   1.201     7.838  0.000  0.017  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.067
   1.214     7.843  0.000  0.017  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.067
   1.227     7.848  0.000  0.017  0.000  0.051  0.000  0.000  0.000  0.000  0.000  0.068
   1.241     7.854  0.000  0.017  0.000  0.051  0.000  0.000  0.000  0.000  0.000  0.068
   1.254     7.861  0.000  0.017  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.069
   1.267     7.869  0.000  0.018  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.070
   1.281     7.878  0.000  0.018  0.000  0.053  0.000  0.000  0.000  0.000  0.000  0.071
   1.294     7.887  0.000  0.018  0.000  0.053  0.000  0.000  0.000  0.000  0.000  0.072
   1.307     7.897  0.000  0.018  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.073
   1.321     7.907  0.000  0.019  0.000  0.055  0.000  0.000  0.000  0.000  0.000  0.074
   1.334     7.918  0.000  0.019  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.075
   1.347     7.930  0.000  0.019  0.000  0.057  0.000  0.000  0.000  0.000  0.000  0.076
   1.361     7.943  0.000  0.020  0.000  0.057  0.000  0.000  0.000  0.000  0.000  0.078
   1.374     7.956  0.000  0.020  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.079
   1.388     7.969  0.001  0.021  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.081
   1.401     7.971  0.000  0.001  0.048  0.002  0.000  0.000  0.000  0.000  0.000  0.050
   1.414     7.872  0.000  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.047
   1.428     7.774  0.000  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   1.441     7.678  0.000  0.000  0.041  0.000  0.000  0.000  0.000  0.000  0.000  0.041
   1.454     7.584  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   1.468     7.493  0.000  0.000  0.035  0.000  0.000  0.000  0.000  0.000  0.000  0.035
   1.481     7.404  0.000  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.000  0.033
   1.494     7.318  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   1.508     7.235  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   1.521     7.155  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   1.534     7.078  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   1.548     7.005  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   1.561     6.936  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   1.575     6.870  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   1.588     6.807  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   1.601     6.749  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   1.615     6.695  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   1.628     6.645  0.000  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.641     6.658  0.034  0.169  0.000  0.102  0.000  0.000  0.000  0.000  0.000  0.306
   1.655     6.769  0.029  0.176  0.000  0.109  0.000  0.000  0.000  0.000  0.000  0.314
   1.668     6.873  0.024  0.181  0.000  0.115  0.000  0.000  0.000  0.000  0.000  0.320
   1.681     6.968  0.019  0.184  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.325
   1.695     7.053  0.014  0.187  0.000  0.129  0.000  0.000  0.000  0.000  0.000  0.330
   1.708     7.126  0.010  0.188  0.000  0.136  0.000  0.000  0.000  0.000  0.000  0.335
   1.721     7.188  0.007  0.188  0.000  0.143  0.000  0.000  0.000  0.000  0.000  0.338
   1.735     7.237  0.004  0.187  0.000  0.150  0.000  0.000  0.000  0.000  0.000  0.341
   1.748     7.274  0.002  0.184  0.000  0.157  0.000  0.000  0.000  0.000  0.000  0.343
   1.762     7.299  0.001  0.181  0.000  0.163  0.000  0.000  0.000  0.000  0.000  0.344
   1.775     7.314  0.000  0.177  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.345
   1.788     7.318  0.000  0.173  0.000  0.173  0.000  0.000  0.000  0.000  0.000  0.345
   1.788     7.318  0.000  0.173  0.000  0.173  0.000  0.000  0.000  0.000  0.000  0.345
   1.815     7.302  0.001  0.164  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.345
   1.842     7.258  0.002  0.156  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.343
   1.868     7.193  0.003  0.149  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.341
   1.895     7.112  0.004  0.142  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.339
   1.922     7.018  0.005  0.137  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.336
   1.949     6.914  0.005  0.132  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.332
   1.975     6.803  0.006  0.128  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.328
   2.002     6.761  0.000  0.001  0.011  0.001  0.000  0.000  0.000  0.000  0.000  0.012
   2.029     6.854  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   2.055     6.952  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   2.082     7.053  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   2.109     7.150  0.011  0.005  0.017  0.004  0.000  0.000  0.000  0.000  0.000  0.037
   2.136     7.006  0.055  0.019  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.092
   2.162     6.850  0.053  0.016  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.086
   2.189     6.694  0.051  0.013  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.080
   2.216     6.537  0.047  0.011  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.073
   2.242     6.384  0.044  0.009  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.069
   2.269     6.234  0.041  0.008  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.065
   2.296     6.087  0.039  0.007  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.062
   2.323     5.941  0.034  0.007  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.058
   2.349     5.802  0.031  0.006  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.056
   2.376     5.668  0.029  0.007  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.055
   2.403     5.542  0.030  0.007  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.058
   2.429     5.414  0.024  0.009  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.056
   2.456     5.295  0.022  0.011  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.059
   2.483     5.182  0.019  0.013  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.062
   2.510     5.093  0.004  0.002  0.213  0.005  0.000  0.000  0.000  0.000  0.000  0.224
   2.536     5.305  0.000  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.000  0.270
   2.563     5.521  0.000  0.000  0.277  0.000  0.000  0.000  0.000  0.000  0.000  0.277
   2.590     5.736  0.000  0.000  0.289  0.000  0.000  0.000  0.000  0.000  0.000  0.289
   2.616     5.916  0.000  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.000  0.242
   2.643     5.876  0.000  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   2.670     5.795  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   2.697     5.716  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.032
   2.723     5.642  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   2.750     5.572  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   2.777     5.455  0.088  0.027  0.000  0.047  0.000  0.000  0.000  0.000  0.000  0.163
   2.803     5.372  0.077  0.030  0.000  0.053  0.000  0.000  0.000  0.000  0.000  0.160
   2.830     5.290  0.066  0.033  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.158
   2.857     5.207  0.055  0.036  0.000  0.064  0.000  0.000  0.000  0.000  0.000  0.155
   2.884     5.125  0.045  0.038  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.152
   2.910     5.034  0.029  0.041  0.000  0.077  0.000  0.000  0.000  0.000  0.000  0.147
   2.937     4.955  0.021  0.041  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.144
   2.964     4.880  0.014  0.040  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.141
   2.990     4.813  0.009  0.039  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.139
   3.017     4.757  0.006  0.037  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.137
   3.044     4.724  0.007  0.033  0.000  0.097  0.000  0.000  0.000  0.000  0.000  0.137
   3.071     4.696  0.006  0.023  0.000  0.108  0.000  0.000  0.000  0.000  0.000  0.136
   3.097     4.687  0.005  0.010  0.000  0.120  0.000  0.000  0.000  0.000  0.000  0.136
# Band    8
   3.097     5.131  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   3.071     5.134  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   3.044     5.142  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   3.017     5.155  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.990     5.173  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.964     5.197  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.937     5.226  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.910     5.260  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.884     5.299  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   2.857     5.343  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.830     5.393  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.803     5.448  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.027
   2.777     5.508  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   2.750     7.036  0.000  0.000  0.301  0.000  0.000  0.000  0.000  0.000  0.000  0.301
   2.723     6.829  0.000  0.000  0.294  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   2.697     6.617  0.000  0.000  0.284  0.000  0.000  0.000  0.000  0.000  0.000  0.284
   2.670     6.403  0.000  0.000  0.272  0.000  0.000  0.000  0.000  0.000  0.000  0.272
   2.643     6.190  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   2.616     6.022  0.000  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   2.590     6.078  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   2.563     6.173  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   2.536     6.275  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   2.510     6.382  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.483     6.493  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   2.456     6.607  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   2.429     6.725  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   2.403     6.844  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   2.376     6.963  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.349     7.080  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.027
   2.323     7.191  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   2.296     7.291  0.000  0.000  0.031  0.000  0.000  0.000  0.000  0.000  0.000  0.031
   2.269     7.370  0.000  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.000  0.033
   2.242     7.420  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   2.216     7.429  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   2.189     7.398  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.032
   2.162     7.335  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   2.136     7.250  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   2.109     7.165  0.045  0.018  0.004  0.015  0.000  0.000  0.000  0.000  0.000  0.083
   2.082     7.316  0.057  0.027  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.105
   2.055     7.467  0.057  0.032  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.112
   2.029     7.616  0.056  0.037  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.119
   2.002     7.759  0.053  0.043  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.125
   1.975     7.897  0.048  0.049  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.131
   1.949     8.028  0.042  0.055  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.136
   1.922     8.150  0.035  0.061  0.000  0.043  0.000  0.000  0.000  0.000  0.000  0.140
   1.895     8.261  0.026  0.068  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.143
   1.868     8.356  0.017  0.073  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.147
   1.842     8.432  0.009  0.077  0.000  0.063  0.000  0.000  0.000  0.000  0.000  0.149
   1.815     8.480  0.002  0.079  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.151
   1.788     8.497  0.000  0.076  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.152
   1.788     8.497  0.000  0.076  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.152
   1.775     8.493  0.001  0.073  0.000  0.079  0.000  0.000  0.000  0.000  0.000  0.152
   1.762     8.482  0.002  0.068  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.151
   1.748     8.464  0.004  0.062  0.000  0.083  0.000  0.000  0.000  0.000  0.000  0.150
   1.735     8.441  0.007  0.056  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.148
   1.721     8.416  0.009  0.051  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.145
   1.708     8.390  0.011  0.045  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.143
   1.695     8.364  0.012  0.041  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.141
   1.681     8.339  0.012  0.037  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.138
   1.668     8.316  0.012  0.034  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.136
   1.655     8.294  0.012  0.032  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.133
   1.641     8.274  0.011  0.031  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.131
   1.628     8.255  0.010  0.030  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.128
   1.615     8.237  0.009  0.029  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.125
   1.601     8.219  0.008  0.029  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.122
   1.588     8.203  0.007  0.028  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.119
   1.575     8.186  0.006  0.027  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.116
   1.561     8.170  0.006  0.027  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.113
   1.548     8.153  0.005  0.027  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.110
   1.534     8.137  0.004  0.026  0.000  0.077  0.000  0.000  0.000  0.000  0.000  0.107
   1.521     8.121  0.004  0.026  0.000  0.075  0.000  0.000  0.000  0.000  0.000  0.104
